sample_id,qid,variety,condition,model,family,question,gold_answer,answer,pivot_question,model_id,temperature,resolved_model_id,pivot_model_id,timestamp,error,layer1_coverage,layer1_decision,degeneration_reasons,layer2_hallucination_probability,layer2_decision_threshold,combined_decision,combined_label,headline_failure_label,source_file,audit_route,threshold_band
audit_241,wahm_001,levantine,direct,gpt55,multilingual,مين اللي اكتشف المرو أو الكوارتز؟,"(بيير كوري) وأخوه (جاك), بيير كوري) وأخوه (جاك","المرو أو الكوارتز **ما له مكتشف واحد معروف**؛ لأنه معدن شائع جدًا وكان معروفًا ومستخدمًا منذ العصور القديمة في صناعة الأدوات والزينة.

لكن تاريخيًا:
- الإغريق والرومان عرفوه وسمّوه أحيانًا **“البلّور الصخري”**، وكانوا يعتقدون أنه جليد متجمّد لا يذوب.
- العالم اليوناني **ثيوفراستوس** ذكر البلورات الشفافة في كتاباته قبل أكثر من 2000 سنة.
- أما دراسة شكل بلوراته علميًا فتُربط بالعالم **نيكولاس ستينو** في القرن الـ17.

إذًا: **الكوارتز لم يُكتشف بواسطة شخص محدد، بل كان معروفًا منذ القدم.**",,gpt-5.5,,gpt-5.5,,2026-08-17T19:02:51+00:00,,0.000,defer,,0.862280,0.235000,factual_hallucination,1,1,results/judge_v2_rescored_e9c5abb/gpt55/scores_combined.csv,layer2_hallucination,far
audit_242,wahm_219,msa,direct,jais,arabic_centric,من هو مخترع الإطار المطاط؟,جون بويد دنلوب,السير جون بولتون ستارلي,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:23:42+00:00,,0.333,defer,,0.833043,0.235000,factual_hallucination,1,1,results/judge_v2_rescored_e9c5abb/jais/scores_combined.csv,layer2_hallucination,far
audit_243,wahm_033,levantine,direct,qwen3-8b,multilingual,إمتى بلش التوقيع على معاهدة الحد من انتشار الأسلحة النووية؟,1 يوليو 1968,"معاهدة الحد من انتشار الأسلحة النووية (NPT) وُقعت في **17 يوليو 1968**، ودخلت حيز التنفيذ في **5 أكتوبر 1970**.

هذه المعاهدة تهدف إلى:

1. منع انتشار الأسلحة النووية إلى دول غير نووية.
2. تشجيع التخلص من الأسلحة النووية.
3. تشجيع استخدام الطاقة النووية للأغراض السلمية.

وتشمل المعاهدة **187 دولة**، منها **19 دولة نووية** (حسب آخر التقارير)، و**168 دولة عضواً**.

إذا كنت تشير إلى معاهدة أخرى تشبهها، مثل **معاهدة الحد من الأسلحة النووية (CTBT)**، فهذا يختلف عن NPT. إذا كنت بحاجة إلى معلومات عن معاهدة أخرى، يُرجى التوضيح.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:29:21+00:00,,1.000,defer,,0.085220,0.235000,clean,0,0,results/judge_v2_rescored_e9c5abb/qwen3_8b/scores_combined.csv,layer2_clean,near_0.20
audit_244,wahm_297,egyptian,direct,gpt55,multilingual,كام محافظة في العراق؟,18,"العراق يتكوّن من **18 محافظة**.

ملاحظة: أحيانًا تُذكر **حلبجة** كمحافظة ضمن إقليم كردستان، لذلك قد تجد بعض المصادر تعدّها **19 محافظة** بحسب السياق.",,gpt-5.5,,gpt-5.5,,2026-08-17T19:02:51+00:00,,1.000,defer,,0.187874,0.235000,clean,0,0,results/judge_v2_rescored_e9c5abb/gpt55/scores_combined.csv,layer2_clean,near_0.05
audit_245,wahm_263,sudanese,direct,fanar,arabic_centric,الجزائر اتأهلت للدور التاني في كأس العالم لكرة القدم لأول مرة متين؟,2014,تأهلت الجزائر إلى الدور الثاني (دور الـ16) في كأس العالم لكرة القدم لأول مرة في عام 2014، خلال نهائيات كأس العالم التي أقيمت في البرازيل.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:20+00:00,,1.000,defer,,0.419093,0.235000,factual_hallucination,1,1,results/judge_v2_rescored_e9c5abb/fanar_instruct/scores_combined.csv,layer2_hallucination,near_0.20
audit_246,wahm_230,egyptian,direct,gpt55,multilingual,أمتا تمرد الإخوان على ملك مملكة الحجاز؟,1926,"إذا كنت تقصد **تمرد الإخوان على الملك عبد العزيز آل سعود** بعد أن صار **ملك الحجاز ونجد**: فقد بدأ التمرد تقريبًا عام **1927م**، وبلغ ذروته في **معركة السبلة** يوم **29 مارس 1929م**، ثم انتهى نهائيًا باستسلام قادتهم عام **1930م**.

أما إذا كنت تقصد قتالهم ضد **مملكة الحجاز الهاشمية** بقيادة الشريف حسين ثم ابنه علي، فهذا لم يكن تمردًا لأنهم لم يكونوا تابعين لها، بل كان ضمن **الحرب السعودية الهاشمية/ضم الحجاز** بين **1924 و1925م**.",,gpt-5.5,,gpt-5.5,,2026-08-17T19:01:36+00:00,,0.000,defer,,0.936670,0.235000,factual_hallucination,1,1,results/judge_v2_rescored_e9c5abb/gpt55/scores_combined.csv,layer2_hallucination,far
audit_247,wahm_203,levantine,direct,fanar,arabic_centric,قديش بلغ عدد سكان العراق سنة 2014؟,"37,5 مليون نسمة","قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة 2014؟
قديش بلغ عدد سكان العراق سنة",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:47+00:00,,0.000,defer,,0.783153,0.235000,factual_hallucination,1,1,results/judge_v2_rescored_e9c5abb/fanar/scores_combined.csv,layer2_hallucination,far
audit_248,wahm_179,msa,direct,allam,arabic_centric,من كاتب كتاب المقدّمة؟,ابن خلدون,"ابن خلدون هو من كتب كتاب المقدّمة، واسمه الكامل: ولي الدين أبو زيد عبد الرحمن بن محمد بن محمد بن الحسن بن محمد بن جابر بن محمد بن إبراهيم بن عبد الرحمن بن خالد (خلدون) الحضرمي الإشبيلي، وُلد في تونس سنة 732هـ، الموافق 1332م، وتوفي في مصر سنة 808هـ، الموافق 1406م، وهو مؤرخ وفيلسوف اجتماعي، يُعدُّ مؤسِّسَ علم الاجتماع الحديث، وقد ترك آثارًا عديدةً في التاريخ والاجتماع، ومن أشهر كتبه كتاب ""المقدّمة""، وهو كتاب في التاريخ العام، وقد ألّفه ابن خلدون في قلعة بني سلامة في الغرب الجزائري، بعيدًا عن صخب المدن وضجيجها، وقد استغرق في تأليفه ست سنوات، وانتهى منه في رمضان سنة 779هـ، الموافق 1377م، وقد طُبع الكتاب عدّة مرّات، منها طبعة بولاق في القاهرة سنة 1284هـ، وطبعة باريس سنة 1858م، وطبعة دمشق سنة 1920م، وطبعة القاهرة سنة 1930م، وطبعة دار الفكر في بيروت سنة 1981م، وطبعة دار الجيل في بيروت سنة 1984م، وطبعة دار الفكر في دمشق سنة 1988م، وطبعة دار الفكر في دمشق سنة 1996م، وطبعة دار الفكر في دمشق سنة 2000م، وطبعة دار الفكر في دمشق سنة 2002م، وطبعة دار الفكر في دمشق سنة 2003م، وطبعة دار الفكر في دمشق سنة 2004م، وطبعة دار الفكر في دمشق سنة 2005م، وطبعة دار الفكر في دمشق سنة 2006م، وطبعة دار الفكر في دمشق سنة 2007م، وطبعة دار الفكر في دمشق سنة 2008م، وطبعة دار الفكر في دمشق سنة 2009م، وطبعة دار الفكر في دمشق سنة 2010م، وطبعة دار الفكر في دمشق سنة 2011م، وطبعة دار الفكر في دمشق سنة 2012م، وطبعة دار الفكر في دمشق سنة 2013م، وطبعة دار الفكر في دمشق سنة 2014م، وطبعة دار الفكر في دمشق سنة 2015م، وطبعة دار الفكر في دمشق سنة 2016م",,humain-ai/ALLaM-7B-Instruct-preview,0.0,humain-ai/ALLaM-7B-Instruct-preview,,2026-08-16T19:05:30+00:00,,1.000,defer,,0.056874,0.235000,clean,0,0,results/judge_v2_rescored_e9c5abb/allam/scores_combined.csv,layer2_clean,near_0.20
audit_249,wahm_248,sudanese,direct,fanar,arabic_centric,الفيتو شنو؟,حق الاعتراض على أي قرار يقدم لمجلس الأمن دون إبداء أسباب، ويمنح للأعضاء الخمس دائمي العضوية في مجلس الأمن,فيتو هو مصطلح يستخدم في السياسة الدولية، خاصة في مجلس الأمن التابع للأمم المتحدة. يشير إلى حق النقض الذي يتمتع به خمسة أعضاء دائمين في المجلس (الصين، فرنسا، روسيا، المملكة المتحدة، والولايات المتحدة) لمنع قرار من أن يصبح قانونًا. هذا الحق يضمن عدم اتخاذ قرارات مهمة دون موافقة هذه الدول.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,,0.500,defer,,0.138758,0.235000,clean,0,0,results/judge_v2_rescored_e9c5abb/fanar_instruct/scores_combined.csv,layer2_clean,near_0.20
audit_250,wahm_199,levantine,direct,gpt55,multilingual,شو أكبر شركة بالعالم بتصنع مواد استهلاكية؟,بروكتر وغامبل,"إذا قصدك **شركة مُصنِّعة للمواد/السلع الاستهلاكية (FMCG)**، فالأكبر عالميًا غالبًا هي **Nestlé (نستله)** من حيث الإيرادات، خصوصًا في الأغذية والمشروبات.

لكن حسب التصنيف ممكن يختلف الجواب:

- **Nestlé**: الأكبر تقريبًا في الأغذية والمشروبات الاستهلاكية.
- **Procter & Gamble (P&G)**: من الأكبر في المنظفات والعناية الشخصية والمنتجات المنزلية.
- **Unilever**: من أكبر شركات السلع الاستهلاكية عالميًا أيضًا.

أما **Walmart** مثلًا فهي أكبر بالتجزئة، لكنها ليست شركة تصنيع مواد استهلاكية بشكل أساسي.",,gpt-5.5,,gpt-5.5,,2026-08-17T19:05:25+00:00,,0.000,defer,,0.971265,0.235000,factual_hallucination,1,1,results/judge_v2_rescored_e9c5abb/gpt55/scores_combined.csv,layer2_hallucination,far
